# rlawt per-frame CSV, CLOCK_MONOTONIC ns / microseconds
# mkcur_cumulative is the per-window makeCurrent counter — diff rows for per-frame
frame,t_post_swap_ns,swap_us,gap_us,finish_us,xsync_us,gpu_us,mkcur_cumulative
610,233486453352991,31509,15280,0,0,0,0
611,233486495569914,27749,14467,0,0,0,0
612,233486538360991,30743,12047,0,0,0,0
613,233486582179068,30332,13486,0,0,0,0
614,233486629680607,34002,13499,0,0,0,0
615,233486673319068,28974,14664,0,0,0,0
616,233486715759453,29317,13122,0,0,0,0
617,233486757335991,28162,13413,0,0,0,0
618,233486799353530,29142,12875,0,0,0,0
619,233486840466838,28298,12814,0,0,0,0
620,233486882221838,30555,11199,0,0,0,0
621,233486924789914,27051,15516,0,0,0,0
622,233486965380376,27937,12653,0,0,0,0
623,233487005383453,28580,11423,0,0,0,0
624,233487043604914,26882,11339,0,0,0,0
625,233487084072914,26775,13692,0,0,0,0
626,233487130600607,30182,16345,0,0,0,0
627,233487169965914,27263,12102,0,0,0,0
628,233487214191761,30129,14096,0,0,0,0
629,233487255639761,27815,13632,0,0,0,0
630,233487297504684,28195,13669,0,0,0,0
631,233487339308376,28130,13673,0,0,0,0
632,233487380895068,30575,11011,0,0,0,0
633,233487422483068,27908,13679,0,0,0,0
634,233487465401530,29233,13684,0,0,0,0
635,233487510268684,31125,13741,0,0,0,0
636,233487553651068,29552,13830,0,0,0,0
637,233487594981607,27911,13418,0,0,0,0
638,233487634268991,27510,11776,0,0,0,0
639,233487673633607,28564,10799,0,0,0,0
640,233487714505222,27826,13045,0,0,0,0
641,233487756504991,28313,13685,0,0,0,0
642,233487795600068,26702,12392,0,0,0,0
643,233487835809222,27039,13169,0,0,0,0
644,233487879592607,27966,15816,0,0,0,0
645,233487919673915,27757,12324,0,0,0,0
646,233487959532068,27371,12486,0,0,0,0
647,233487999713838,26325,13856,0,0,0,0
648,233488041970761,29616,12641,0,0,0,0
649,233488081460376,27099,12390,0,0,0,0
650,233488127863068,35926,10476,0,0,0,0
651,233488169471453,28792,12815,0,0,0,0
652,233488210575761,27837,13267,0,0,0,0
653,233488251668684,28967,12125,0,0,0,0
654,233488297919145,30186,16064,0,0,0,0
655,233488341393299,27659,15814,0,0,0,0
656,233488384276915,27714,15168,0,0,0,0
657,233488427184299,28073,14834,0,0,0,0
658,233488474291684,30014,17092,0,0,0,0
659,233488515842145,29167,12382,0,0,0,0
660,233488565603761,32170,17590,0,0,0,0
661,233488609951068,27428,16919,0,0,0,0
662,233488658181222,31648,16581,0,0,0,0
663,233488704612684,26765,19665,0,0,0,0
664,233488748575453,30268,13694,0,0,0,0
665,233488799991068,28266,23149,0,0,0,0
666,233488843805299,30052,13762,0,0,0,0
667,233488884117222,27697,12614,0,0,0,0
668,233488924850530,29035,11697,0,0,0,0
669,233488964585222,27598,12136,0,0,0,0
670,233489005445607,28498,12362,0,0,0,0
671,233489048482453,30067,12969,0,0,0,0
672,233489089425607,27933,13009,0,0,0,0
673,233489127925299,26751,11748,0,0,0,0
674,233489175225222,31273,16026,0,0,0,0
675,233489214947761,27233,12489,0,0,0,0
676,233489255882838,30273,10661,0,0,0,0
677,233489294890530,27652,11355,0,0,0,0
678,233489334580684,27005,12684,0,0,0,0
679,233489375584915,27823,13181,0,0,0,0
680,233489420178453,31581,13012,0,0,0,0
681,233489464520684,30892,13449,0,0,0,0
682,233489506444299,30844,11079,0,0,0,0
683,233489547834761,28670,12719,0,0,0,0
684,233489588924068,29460,11629,0,0,0,0
685,233489630690530,29065,12700,0,0,0,0
686,233489671992607,29214,12087,0,0,0,0
687,233489715193607,29123,14077,0,0,0,0
688,233489759084992,28862,15029,0,0,0,0
689,233489797077299,26846,11145,0,0,0,0
690,233489837030145,26143,13809,0,0,0,0
691,233489876578761,27404,12144,0,0,0,0
692,233489921704607,29646,15479,0,0,0,0
693,233489961258530,28540,11013,0,0,0,0
694,233490006452068,34825,10368,0,0,0,0
695,233490049318761,29975,12891,0,0,0,0
696,233490088491068,27032,12140,0,0,0,0
697,233490127835453,27113,12230,0,0,0,0
698,233490169041607,27531,13675,0,0,0,0
699,233490210906761,29012,12852,0,0,0,0
700,233490252449222,29078,12463,0,0,0,0
701,233490294575684,28623,13503,0,0,0,0
702,233490337342530,29577,13189,0,0,0,0
703,233490378835145,30112,11379,0,0,0,0
704,233490425487453,33083,13568,0,0,0,0
705,233490469510838,30028,13994,0,0,0,0
706,233490514142838,29253,15378,0,0,0,0
707,233490555815684,28857,12815,0,0,0,0
708,233490597679453,31537,10326,0,0,0,0
709,233490635761222,27153,10928,0,0,0,0
710,233490677481530,29618,12101,0,0,0,0
711,233490721925299,28566,15877,0,0,0,0
712,233490761916607,28513,11477,0,0,0,0
713,233490800831145,27679,11235,0,0,0,0
714,233490840402453,28064,11507,0,0,0,0
715,233490884388684,28706,15279,0,0,0,0
716,233490924383761,27993,12002,0,0,0,0
717,233490968986530,29784,14818,0,0,0,0
718,233491012225607,29684,13555,0,0,0,0
719,233491054264684,29701,12338,0,0,0,0
720,233491099057222,27451,17341,0,0,0,0
721,233491142476069,29273,14145,0,0,0,0
722,233491181457299,26509,12471,0,0,0,0
723,233491217772376,26047,10267,0,0,0,0
724,233491259115145,28174,13168,0,0,0,0
725,233491302691069,29596,13979,0,0,0,0
726,233491340909299,27416,10802,0,0,0,0
727,233491386135145,27526,17699,0,0,0,0
728,233491426372299,28802,11434,0,0,0,0
729,233491468153222,29305,12475,0,0,0,0
730,233491509046222,28354,12538,0,0,0,0
731,233491550782761,28871,12864,0,0,0,0
732,233491593296992,27540,14974,0,0,0,0
733,233491635980607,29989,12694,0,0,0,0
734,233491674524299,27435,11108,0,0,0,0
735,233491713918146,27850,11543,0,0,0,0
736,233491752959761,28732,10309,0,0,0,0
737,233491799916607,31813,15143,0,0,0,0
738,233491844654530,27874,16863,0,0,0,0
739,233491888180376,31441,12084,0,0,0,0
740,233491931583684,28491,14912,0,0,0,0
741,233491980356376,36648,12124,0,0,0,0
742,233492035494838,36076,19063,0,0,0,0
743,233492080698761,28377,16826,0,0,0,0
744,233492118879376,26737,11443,0,0,0,0
745,233492160620915,29365,12375,0,0,0,0
746,233492201792376,28441,12730,0,0,0,0
747,233492239923684,26295,11835,0,0,0,0
748,233492282849222,30251,12674,0,0,0,0
749,233492324933915,29415,12669,0,0,0,0
750,233492369816992,30227,14655,0,0,0,0
751,233492407857915,26774,11266,0,0,0,0
752,233492444343453,26129,10356,0,0,0,0
753,233492485127069,28926,11857,0,0,0,0
754,233492526220915,30143,10950,0,0,0,0
755,233492572801299,34249,12331,0,0,0,0
756,233492623270761,34123,16346,0,0,0,0
757,233492664107069,27503,13332,0,0,0,0
758,233492702373222,27911,10354,0,0,0,0
759,233492742529530,28011,12144,0,0,0,0
760,233492785760376,27313,15917,0,0,0,0
761,233492823782453,27879,10142,0,0,0,0
762,233492863984607,28622,11580,0,0,0,0
763,233492904755684,29781,10989,0,0,0,0
764,233492943788684,28538,10494,0,0,0,0
765,233492981477607,27081,10607,0,0,0,0
766,233493021816299,28105,12233,0,0,0,0
767,233493060366223,27173,11376,0,0,0,0
768,233493102296992,29410,12520,0,0,0,0
769,233493141388299,27412,11678,0,0,0,0
770,233493182792376,29197,12206,0,0,0,0
771,233493224461838,29671,11998,0,0,0,0
772,233493266533915,28896,13176,0,0,0,0
773,233493306525607,28022,11969,0,0,0,0
774,233493345444915,27784,11135,0,0,0,0
775,233493390718838,28093,17180,0,0,0,0
776,233493431926146,28230,12976,0,0,0,0
777,233493471052992,26013,13113,0,0,0,0
778,233493515025530,31544,12427,0,0,0,0
779,233493554665838,27658,11981,0,0,0,0
780,233493594940376,28450,11823,0,0,0,0
781,233493636156376,30282,10933,0,0,0,0
782,233493676184299,27220,12807,0,0,0,0
783,233493718204915,30279,11740,0,0,0,0
784,233493757988376,28480,11303,0,0,0,0
785,233493803333223,30477,14867,0,0,0,0
786,233493843475376,27843,12298,0,0,0,0
787,233493882487453,28182,10829,0,0,0,0
788,233493922425838,28548,11389,0,0,0,0
789,233493961843069,27277,12139,0,0,0,0
790,233494001591761,28528,11221,0,0,0,0
791,233494047549838,28303,17655,0,0,0,0
792,233494089985530,29840,12595,0,0,0,0
793,233494132458838,27910,14563,0,0,0,0
794,233494173439992,29323,11657,0,0,0,0
795,233494218963146,28544,16979,0,0,0,0
796,233494260613530,29258,12392,0,0,0,0
797,233494301997838,28312,13072,0,0,0,0
798,233494344334838,29359,12977,0,0,0,0
799,233494385433915,27309,13789,0,0,0,0
800,233494425864915,29546,10884,0,0,0,0
801,233494465761838,27599,12297,0,0,0,0
802,233494503388376,27259,10366,0,0,0,0
803,233494541983453,27341,11253,0,0,0,0
804,233494585052607,30671,12397,0,0,0,0
805,233494623363992,27847,10464,0,0,0,0
806,233494661831992,27582,10885,0,0,0,0
807,233494702964915,26040,15092,0,0,0,0
808,233494744468607,28994,12509,0,0,0,0
809,233494783163376,28555,10139,0,0,0,0
810,233494827572376,30592,13816,0,0,0,0
811,233494867972069,29911,10488,0,0,0,0
812,233494908670146,29160,11537,0,0,0,0
813,233494948855761,29023,11162,0,0,0,0
814,233494986440300,26730,10853,0,0,0,0
815,233495025452069,27842,11170,0,0,0,0
816,233495065447453,29114,10880,0,0,0,0
817,233495113855146,31630,16777,0,0,0,0
818,233495157241607,31491,11894,0,0,0,0
819,233495194545915,27120,10184,0,0,0,0
820,233495234072684,27978,11548,0,0,0,0
821,233495274042761,28678,11291,0,0,0,0
822,233495315202761,27607,13552,0,0,0,0
823,233495355939992,28255,12482,0,0,0,0
824,233495393113530,26736,10437,0,0,0,0
825,233495432920992,29338,10468,0,0,0,0
826,233495474373223,29703,11748,0,0,0,0
827,233495512879377,27947,10558,0,0,0,0
828,233495551903684,26640,12384,0,0,0,0
829,233495592969223,29388,11677,0,0,0,0
830,233495634562838,29724,11869,0,0,0,0
831,233495675565838,28539,12463,0,0,0,0
832,233495714079377,28108,10405,0,0,0,0
833,233495750224915,25896,10248,0,0,0,0
834,233495788586223,28054,10307,0,0,0,0
835,233495829623761,27416,13621,0,0,0,0
836,233495869275761,28979,10672,0,0,0,0
837,233495910283069,27988,13019,0,0,0,0
838,233495949564377,27802,11479,0,0,0,0
839,233495993590530,30016,14009,0,0,0,0
840,233496035453223,28184,13678,0,0,0,0
841,233496074154223,27256,11444,0,0,0,0
842,233496117286453,30886,12246,0,0,0,0
843,233496160156377,29607,13262,0,0,0,0
844,233496201438761,29737,11544,0,0,0,0
845,233496243393915,29497,12457,0,0,0,0
846,233496285497838,29798,12305,0,0,0,0
847,233496324881300,28472,10911,0,0,0,0
848,233496365430530,28723,11825,0,0,0,0
849,233496407098530,28871,12796,0,0,0,0
850,233496447585530,29560,10926,0,0,0,0
851,233496486568684,27906,11076,0,0,0,0
852,233496526918453,28916,11432,0,0,0,0
853,233496567904069,27020,13964,0,0,0,0
854,233496606799453,27824,11070,0,0,0,0
855,233496648414761,28790,12824,0,0,0,0
856,233496689152377,29040,11697,0,0,0,0
857,233496729041530,28783,11105,0,0,0,0
858,233496772795377,30485,13268,0,0,0,0
859,233496818838146,28329,17713,0,0,0,0
860,233496863975377,31709,13427,0,0,0,0
861,233496904178454,28022,12181,0,0,0,0
862,233496944870761,29964,10728,0,0,0,0
863,233496990425915,28618,16936,0,0,0,0
864,233497030003992,28920,10658,0,0,0,0
865,233497077951069,29548,18399,0,0,0,0
866,233497117752607,26820,12981,0,0,0,0
867,233497158697530,29020,11924,0,0,0,0
868,233497198622146,28620,11304,0,0,0,0
869,233497239455684,28805,12028,0,0,0,0
870,233497277914146,27939,10519,0,0,0,0
871,233497318526838,27655,12957,0,0,0,0
872,233497356237915,27596,10115,0,0,0,0
873,233497395413838,27977,11198,0,0,0,0
874,233497433422838,28079,9929,0,0,0,0
875,233497474408992,27492,13493,0,0,0,0
876,233497517130454,31068,11652,0,0,0,0
877,233497557375684,28181,12063,0,0,0,0
878,233497600785838,27738,15672,0,0,0,0
879,233497643528684,29355,13387,0,0,0,0
880,233497685206761,29303,12375,0,0,0,0
881,233497723744684,27448,11089,0,0,0,0
882,233497766425838,29391,13289,0,0,0,0
883,233497808247377,28860,12961,0,0,0,0
884,233497850652992,29355,13050,0,0,0,0
885,233497892813607,29748,12412,0,0,0,0
886,233497933542454,27971,12757,0,0,0,0
887,233497975764607,29916,12305,0,0,0,0
888,233498016339684,27413,13162,0,0,0,0
889,233498058688377,29616,12732,0,0,0,0
890,233498098950454,27474,12787,0,0,0,0
891,233498139578531,29916,10711,0,0,0,0
892,233498178730223,26734,12417,0,0,0,0
893,233498220436300,29073,12632,0,0,0,0
894,233498257500915,27058,10006,0,0,0,0
895,233498297517531,29185,10830,0,0,0,0
896,233498338483684,27890,13076,0,0,0,0
897,233498377507069,27163,11860,0,0,0,0
898,233498415105607,26377,11221,0,0,0,0
899,233498450046146,24553,10387,0,0,0,0
900,233498484974531,26708,8219,0,0,0,0
901,233498521935992,26387,10574,0,0,0,0
902,233498560927377,27889,11101,0,0,0,0
903,233498598846761,27080,10839,0,0,0,0
904,233498640832069,30856,11129,0,0,0,0
905,233498682352684,27998,13522,0,0,0,0
906,233498722850531,28134,12363,0,0,0,0
907,233498760774531,27765,10158,0,0,0,0
908,233498800232377,28969,10488,0,0,0,0
909,233498840806531,28550,12023,0,0,0,0
910,233498882034454,30588,10639,0,0,0,0
911,233498923425531,30241,11149,0,0,0,0
912,233498964131146,28153,12551,0,0,0,0
913,233499003557300,27206,12220,0,0,0,0
914,233499044955992,29314,12084,0,0,0,0
915,233499081834838,26397,10481,0,0,0,0
916,233499122207454,30126,10246,0,0,0,0
917,233499161191377,28729,10254,0,0,0,0
918,233499201952915,30675,10085,0,0,0,0
919,233499245193607,27508,15732,0,0,0,0
920,233499285686531,28646,11846,0,0,0,0
921,233499326448607,28449,12312,0,0,0,0
922,233499368914761,30200,12265,0,0,0,0
923,233499412236300,28927,14393,0,0,0,0
924,233499456207069,32500,11469,0,0,0,0
925,233499500490761,29497,14785,0,0,0,0
926,233499548414531,28445,19478,0,0,0,0
927,233499590878223,28900,13563,0,0,0,0
928,233499634033531,29561,13593,0,0,0,0
929,233499680570838,29188,17349,0,0,0,0
930,233499720241838,28672,10998,0,0,0,0
931,233499761233915,29360,11631,0,0,0,0
932,233499805983454,32243,12505,0,0,0,0
933,233499848687761,30061,12642,0,0,0,0
934,233499891861300,31482,11690,0,0,0,0
935,233499933660069,29448,12350,0,0,0,0
936,233499974040684,27521,12858,0,0,0,0
937,233500015736069,30693,11002,0,0,0,0
938,233500054932684,27960,11235,0,0,0,0
939,233500094613608,26770,12910,0,0,0,0
940,233500135553915,28468,12471,0,0,0,0
941,233500173334531,27286,10494,0,0,0,0
942,233500212872992,27333,12205,0,0,0,0
943,233500253258531,29089,11296,0,0,0,0
944,233500294972684,30130,11583,0,0,0,0
945,233500336461915,28809,12680,0,0,0,0
946,233500377094531,28250,12381,0,0,0,0
947,233500416780377,28485,11200,0,0,0,0
948,233500456140915,27889,11471,0,0,0,0
949,233500496686531,26077,14467,0,0,0,0
950,233500539554454,29866,13001,0,0,0,0
951,233500578120608,27699,10866,0,0,0,0
952,233500619553915,29199,12234,0,0,0,0
953,233500660328685,29486,11288,0,0,0,0
954,233500697738761,26784,10625,0,0,0,0
955,233500739278223,29337,12201,0,0,0,0
956,233500776352069,25771,11302,0,0,0,0
957,233500816426454,27540,12533,0,0,0,0
958,233500857343454,28168,12749,0,0,0,0
959,233500896951146,29848,9759,0,0,0,0
960,233500937195069,29207,11036,0,0,0,0
961,233500974980608,26521,11264,0,0,0,0
962,233501015949531,28961,12008,0,0,0,0
963,233501058490531,27629,14911,0,0,0,0
964,233501097680685,27546,11643,0,0,0,0
965,233501140624069,29700,13243,0,0,0,0
966,233501180098531,28406,11068,0,0,0,0
967,233501217011069,27171,9741,0,0,0,0
968,233501257771069,28389,12370,0,0,0,0
969,233501306911069,35989,13150,0,0,0,0
970,233501344220992,27022,10287,0,0,0,0
971,233501383451761,28449,10781,0,0,0,0
972,233501423829838,28467,11910,0,0,0,0
973,233501469278223,31597,13851,0,0,0,0
974,233501508669531,29502,9889,0,0,0,0
975,233501551100377,30603,11827,0,0,0,0
976,233501590398838,27525,11772,0,0,0,0
977,233501631623685,27235,13989,0,0,0,0
978,233501674412685,27480,15308,0,0,0,0
979,233501718090761,29410,14267,0,0,0,0
980,233501758292069,28124,12076,0,0,0,0
981,233501804780992,29136,17352,0,0,0,0
982,233501847311454,28920,13610,0,0,0,0
983,233501891453608,32939,11202,0,0,0,0
984,233501930726223,27341,11930,0,0,0,0
985,233501975732992,28365,16641,0,0,0,0
986,233502018140992,30459,11949,0,0,0,0
987,233502057795146,28071,11583,0,0,0,0
988,233502098878146,28967,12115,0,0,0,0
989,233502139748992,29913,10957,0,0,0,0
990,233502178302146,28203,10349,0,0,0,0
991,233502220601300,27967,14331,0,0,0,0
992,233502263345915,29217,13526,0,0,0,0
993,233502308621300,29544,15731,0,0,0,0
994,233502350849608,29386,12842,0,0,0,0
995,233502390542223,27609,12083,0,0,0,0
996,233502431922762,29907,11473,0,0,0,0
997,233502474721915,29060,13738,0,0,0,0
998,233502517508377,29834,12951,0,0,0,0
999,233502560736915,29778,13450,0,0,0,0
1000,233502602298146,28062,13498,0,0,0,0
1001,233502645084915,28359,14426,0,0,0,0
1002,233502688867454,29081,14701,0,0,0,0
1003,233502732759146,30147,13744,0,0,0,0
1004,233502775359377,29212,13387,0,0,0,0
1005,233502820735377,31634,13741,0,0,0,0
1006,233502861943685,28336,12872,0,0,0,0
1007,233502901483685,29337,10202,0,0,0,0
1008,233502941824992,28746,11594,0,0,0,0
1009,233502984411992,29958,12628,0,0,0,0
1010,233503024311069,27597,12302,0,0,0,0
1011,233503065996069,30396,11288,0,0,0,0
1012,233503107347377,28663,12688,0,0,0,0
1013,233503147430531,28557,11525,0,0,0,0
1014,233503189170762,30448,11292,0,0,0,0
1015,233503232667992,32055,11442,0,0,0,0
1016,233503277669839,28382,16619,0,0,0,0
1017,233503317081223,28308,11102,0,0,0,0
1018,233503358192300,28326,12784,0,0,0,0
1019,233503399731992,28801,12738,0,0,0,0
1020,233503441487762,28722,13033,0,0,0,0
1021,233503483743146,28970,13284,0,0,0,0
1022,233503524335992,29016,11575,0,0,0,0
1023,233503569301839,30949,14016,0,0,0,0
1024,233503608675454,28966,10407,0,0,0,0
1025,233503650615762,28626,13313,0,0,0,0
1026,233503693945223,31112,12216,0,0,0,0
1027,233503734849300,26340,14563,0,0,0,0
1028,233503775073223,29589,10634,0,0,0,0
1029,233503816985608,30171,11740,0,0,0,0
1030,233503857730454,28015,12729,0,0,0,0
1031,233503901672915,31102,12840,0,0,0,0
1032,233503948172685,35626,10873,0,0,0,0
1033,233503994638531,32446,14019,0,0,0,0
1034,233504043732992,31169,17925,0,0,0,0
1035,233504089360069,29677,15949,0,0,0,0
1036,233504142219377,32184,20675,0,0,0,0
1037,233504181500685,27938,11342,0,0,0,0
1038,233504221158839,27364,12293,0,0,0,0
1039,233504260909839,26594,13156,0,0,0,0
1040,233504303336300,28977,13448,0,0,0,0
1041,233504347208915,32024,11848,0,0,0,0
1042,233504391794223,32311,12273,0,0,0,0
1043,233504434877531,28448,14635,0,0,0,0
1044,233504478182531,28830,14474,0,0,0,0
1045,233504519234223,28691,12359,0,0,0,0
1046,233504560757608,29828,11695,0,0,0,0
1047,233504601140069,26931,13451,0,0,0,0
1048,233504645071146,29916,14014,0,0,0,0
1049,233504685531685,29101,11359,0,0,0,0
1050,233504728185531,27958,14695,0,0,0,0
1051,233504770256608,28654,13416,0,0,0,0
1052,233504809959685,29721,9981,0,0,0,0
1053,233504848998146,28581,10456,0,0,0,0
1054,233504895049839,30938,15113,0,0,0,0
1055,233504944747992,33590,16107,0,0,0,0
1056,233504984579685,28622,11209,0,0,0,0
1057,233505024884069,27631,12673,0,0,0,0
1058,233505066619146,28677,13058,0,0,0,0
1059,233505106741839,26813,13308,0,0,0,0
1060,233505143462762,26843,9877,0,0,0,0
1061,233505183741223,27212,13066,0,0,0,0
1062,233505224890531,28990,12158,0,0,0,0
1063,233505264791069,26826,13074,0,0,0,0
1064,233505301108377,25878,10439,0,0,0,0
1065,233505339873300,27987,10777,0,0,0,0
1066,233505377557223,26156,11527,0,0,0,0
1067,233505416628992,26951,12120,0,0,0,0
1068,233505457667685,28503,12534,0,0,0,0
1069,233505494956685,26024,11264,0,0,0,0
1070,233505535648608,29182,11509,0,0,0,0
1071,233505574675377,27534,11492,0,0,0,0
1072,233505613982531,27724,11582,0,0,0,0
1073,233505653115992,26855,12277,0,0,0,0
1074,233505694642454,27031,14494,0,0,0,0
1075,233505730870839,26969,9259,0,0,0,0
1076,233505768168916,27810,9487,0,0,0,0
1077,233505807723454,27351,12203,0,0,0,0
1078,233505843642454,25796,10122,0,0,0,0
1079,233505885074454,28605,12826,0,0,0,0
1080,233505925318531,27867,12376,0,0,0,0
1081,233505967624377,29135,13170,0,0,0,0
1082,233506007626839,28469,11533,0,0,0,0
1083,233506047272300,27030,12615,0,0,0,0
1084,233506086355685,27664,11418,0,0,0,0
1085,233506128980685,28004,14620,0,0,0,0
1086,233506169787146,28999,11807,0,0,0,0
1087,233506211162223,29372,12002,0,0,0,0
1088,233506253191685,30758,11270,0,0,0,0
1089,233506292940685,28280,11469,0,0,0,0
1090,233506332473608,28302,11230,0,0,0,0
1091,233506370831377,27996,10360,0,0,0,0
1092,233506414255069,32382,11041,0,0,0,0
1093,233506454027993,27182,12590,0,0,0,0
1094,233506494999146,30470,10500,0,0,0,0
1095,233506534696993,28231,11466,0,0,0,0
1096,233506573766146,28468,10600,0,0,0,0
1097,233506616239685,29385,13088,0,0,0,0
1098,233506656150146,29010,10900,0,0,0,0
1099,233506693005916,26851,10004,0,0,0,0
1100,233506738764608,35226,10532,0,0,0,0
1101,233506778201300,28429,11007,0,0,0,0
1102,233506824420377,28678,17540,0,0,0,0
1103,233506860656300,26256,9979,0,0,0,0
1104,233506899815993,28230,10929,0,0,0,0
1105,233506939997531,28295,11886,0,0,0,0
1106,233506981454223,29256,12200,0,0,0,0
1107,233507022190531,29948,10788,0,0,0,0
1108,233507065013223,29014,13808,0,0,0,0
1109,233507103015762,26761,11240,0,0,0,0
1110,233507141997531,27742,11239,0,0,0,0
1111,233507182453608,28852,11603,0,0,0,0
1112,233507221401300,28253,10694,0,0,0,0
1113,233507263620300,30026,12192,0,0,0,0
1114,233507303596993,29076,10900,0,0,0,0
1115,233507344944070,29086,12260,0,0,0,0
1116,233507385108608,28966,11198,0,0,0,0
1117,233507425043454,29334,10600,0,0,0,0
1118,233507468178454,30150,12984,0,0,0,0
1119,233507508428070,28430,11819,0,0,0,0
1120,233507550393300,30084,11880,0,0,0,0
1121,233507589946531,27417,12135,0,0,0,0
1122,233507632259377,30416,11895,0,0,0,0
1123,233507673242762,27384,13598,0,0,0,0
1124,233507716937916,28782,14912,0,0,0,0
1125,233507765020608,33366,14716,0,0,0,0
1126,233507804825839,27859,11946,0,0,0,0
1127,233507846670762,29912,11932,0,0,0,0
1128,233507886144377,27286,12186,0,0,0,0
1129,233507925285839,27511,11630,0,0,0,0
1130,233507967776685,28263,14227,0,0,0,0
1131,233508008838223,27777,13285,0,0,0,0
